DateTime,RH [%],Temperature [°C],WBT_C,Time,year,month,day,hour,minute,second
2024-08-07 08:14:22.000,71.6,30.4,26.2,2024-08-07 08:14:22,2024,8,7,8,14,22
2024-08-07 08:24:22.000,70.7,30.5,26.2,2024-08-07 08:24:22,2024,8,7,8,24,22
2024-08-07 08:34:22.000,70.8,30.7,26.4,2024-08-07 08:34:22,2024,8,7,8,34,22
2024-08-07 08:44:22.000,68.9,30.8,26.1,2024-08-07 08:44:22,2024,8,7,8,44,22
2024-08-07 08:54:22.000,69.1,31.0,26.4,2024-08-07 08:54:22,2024,8,7,8,54,22
2024-08-07 09:04:22.000,67.8,31.2,26.4,2024-08-07 09:04:22,2024,8,7,9,4,22
2024-08-07 09:14:22.000,67.6,31.3,26.5,2024-08-07 09:14:22,2024,8,7,9,14,22
2024-08-07 09:24:22.000,68.7,31.5,26.8,2024-08-07 09:24:22,2024,8,7,9,24,22
2024-08-07 09:34:22.000,69.0,31.5,26.8,2024-08-07 09:34:22,2024,8,7,9,34,22
2024-08-07 09:44:22.000,68.7,31.5,26.8,2024-08-07 09:44:22,2024,8,7,9,44,22
2024-08-07 09:54:22.000,68.7,31.8,27.1,2024-08-07 09:54:22,2024,8,7,9,54,22
2024-08-07 10:04:22.000,65.8,31.9,26.7,2024-08-07 10:04:22,2024,8,7,10,4,22
2024-08-07 10:14:22.000,63.7,32.2,26.6,2024-08-07 10:14:22,2024,8,7,10,14,22
2024-08-07 10:24:22.000,68.8,32.0,27.2,2024-08-07 10:24:22,2024,8,7,10,24,22
2024-08-07 10:34:22.000,65.3,32.5,27.1,2024-08-07 10:34:22,2024,8,7,10,34,22
2024-08-07 10:44:22.000,67.8,32.2,27.3,2024-08-07 10:44:22,2024,8,7,10,44,22
2024-08-07 10:54:22.000,66.7,32.2,27.1,2024-08-07 10:54:22,2024,8,7,10,54,22
2024-08-07 11:04:22.000,64.2,32.5,26.9,2024-08-07 11:04:22,2024,8,7,11,4,22
2024-08-07 11:14:22.000,68.3,33.2,28.3,2024-08-07 11:14:22,2024,8,7,11,14,22
2024-08-07 11:24:22.000,67.3,33.2,28.1,2024-08-07 11:24:22,2024,8,7,11,24,22
2024-08-07 11:34:22.000,67.3,32.9,27.8,2024-08-07 11:34:22,2024,8,7,11,34,22
2024-08-07 11:44:22.000,66.4,33.0,27.8,2024-08-07 11:44:22,2024,8,7,11,44,22
2024-08-07 11:54:22.000,66.5,32.9,27.7,2024-08-07 11:54:22,2024,8,7,11,54,22
2024-08-07 12:04:22.000,65.4,33.3,27.9,2024-08-07 12:04:22,2024,8,7,12,4,22
2024-08-07 12:14:22.000,64.9,33.9,28.4,2024-08-07 12:14:22,2024,8,7,12,14,22
2024-08-07 12:24:22.000,64.8,34.1,28.5,2024-08-07 12:24:22,2024,8,7,12,24,22
2024-08-07 12:34:22.000,61.4,34.3,28.1,2024-08-07 12:34:22,2024,8,7,12,34,22
2024-08-07 12:44:22.000,63.3,34.1,28.3,2024-08-07 12:44:22,2024,8,7,12,44,22
2024-08-07 12:54:22.000,64.2,34.2,28.5,2024-08-07 12:54:22,2024,8,7,12,54,22
2024-08-07 13:04:22.000,62.6,34.7,28.7,2024-08-07 13:04:22,2024,8,7,13,4,22
2024-08-07 13:14:22.000,62.3,34.6,28.5,2024-08-07 13:14:22,2024,8,7,13,14,22
2024-08-07 13:24:22.000,62.2,34.6,28.5,2024-08-07 13:24:22,2024,8,7,13,24,22
2024-08-07 13:34:22.000,62.6,34.8,28.8,2024-08-07 13:34:22,2024,8,7,13,34,22
2024-08-07 13:44:22.000,60.7,35.3,28.9,2024-08-07 13:44:22,2024,8,7,13,44,22
2024-08-07 13:54:22.000,60.1,35.4,28.9,2024-08-07 13:54:22,2024,8,7,13,54,22
2024-08-07 14:04:22.000,62.3,34.4,28.4,2024-08-07 14:04:22,2024,8,7,14,4,22
2024-08-07 14:14:23.000,80.0,32.5,29.5,2024-08-07 14:14:23,2024,8,7,14,14,23
2024-08-07 14:24:23.000,85.8,31.2,29.2,2024-08-07 14:24:23,2024,8,7,14,24,23
2024-08-07 14:34:23.000,87.6,30.3,28.6,2024-08-07 14:34:23,2024,8,7,14,34,23
2024-08-07 14:44:23.000,83.2,30.2,27.8,2024-08-07 14:44:23,2024,8,7,14,44,23
2024-08-07 14:54:23.000,82.9,30.1,27.6,2024-08-07 14:54:23,2024,8,7,14,54,23
2024-08-07 15:04:23.000,80.5,30.6,27.8,2024-08-07 15:04:23,2024,8,7,15,4,23
2024-08-07 15:14:23.000,80.0,30.7,27.8,2024-08-07 15:14:23,2024,8,7,15,14,23
2024-08-07 15:24:23.000,77.7,30.8,27.6,2024-08-07 15:24:23,2024,8,7,15,24,23
2024-08-07 15:34:23.000,76.5,30.9,27.5,2024-08-07 15:34:23,2024,8,7,15,34,23
2024-08-07 15:44:23.000,73.7,31.2,27.3,2024-08-07 15:44:23,2024,8,7,15,44,23
2024-08-07 15:54:23.000,70.5,32.2,27.7,2024-08-07 15:54:23,2024,8,7,15,54,23
2024-08-07 16:04:23.000,66.5,32.8,27.6,2024-08-07 16:04:23,2024,8,7,16,4,23
2024-08-07 16:14:23.000,70.0,32.4,27.9,2024-08-07 16:14:23,2024,8,7,16,14,23
2024-08-07 16:24:23.000,66.9,32.7,27.6,2024-08-07 16:24:23,2024,8,7,16,24,23
2024-08-07 16:34:23.000,67.3,32.8,27.7,2024-08-07 16:34:23,2024,8,7,16,34,23
2024-08-07 16:44:23.000,66.9,32.9,27.7,2024-08-07 16:44:23,2024,8,7,16,44,23
2024-08-07 16:54:23.000,66.4,32.9,27.7,2024-08-07 16:54:23,2024,8,7,16,54,23
2024-08-07 17:04:23.000,66.5,32.5,27.3,2024-08-07 17:04:23,2024,8,7,17,4,23
2024-08-07 17:14:24.000,68.9,32.4,27.6,2024-08-07 17:14:24,2024,8,7,17,14,24
2024-08-07 17:24:24.000,70.1,32.3,27.8,2024-08-07 17:24:24,2024,8,7,17,24,24
2024-08-07 17:34:24.000,71.7,32.1,27.8,2024-08-07 17:34:24,2024,8,7,17,34,24
2024-08-07 17:44:24.000,72.2,31.9,27.7,2024-08-07 17:44:24,2024,8,7,17,44,24
2024-08-07 17:54:24.000,72.6,32.0,27.8,2024-08-07 17:54:24,2024,8,7,17,54,24
2024-08-07 18:04:24.000,73.8,32.1,28.1,2024-08-07 18:04:24,2024,8,7,18,4,24
2024-08-07 18:14:24.000,71.0,32.3,27.9,2024-08-07 18:14:24,2024,8,7,18,14,24
2024-08-07 18:24:24.000,71.7,32.1,27.8,2024-08-07 18:24:24,2024,8,7,18,24,24
2024-08-07 18:34:24.000,72.3,32.0,27.8,2024-08-07 18:34:24,2024,8,7,18,34,24
2024-08-07 18:44:24.000,73.9,31.7,27.8,2024-08-07 18:44:24,2024,8,7,18,44,24
2024-08-07 18:54:24.000,75.6,31.6,28.0,2024-08-07 18:54:24,2024,8,7,18,54,24
2024-08-07 19:04:24.000,75.0,31.6,27.9,2024-08-07 19:04:24,2024,8,7,19,4,24
2024-08-07 19:14:24.000,75.5,31.6,27.9,2024-08-07 19:14:24,2024,8,7,19,14,24
2024-08-07 19:24:24.000,76.1,31.4,27.9,2024-08-07 19:24:24,2024,8,7,19,24,24
2024-08-07 19:34:24.000,75.5,31.4,27.8,2024-08-07 19:34:24,2024,8,7,19,34,24
2024-08-07 19:44:24.000,76.0,31.4,27.9,2024-08-07 19:44:24,2024,8,7,19,44,24
2024-08-07 19:54:24.000,77.0,31.7,28.3,2024-08-07 19:54:24,2024,8,7,19,54,24
2024-08-07 20:04:24.000,76.0,31.9,28.3,2024-08-07 20:04:24,2024,8,7,20,4,24
2024-08-07 20:14:24.000,74.4,31.9,28.1,2024-08-07 20:14:24,2024,8,7,20,14,24
2024-08-07 20:24:24.000,74.3,31.8,28.0,2024-08-07 20:24:24,2024,8,7,20,24,24
2024-08-07 20:34:24.000,70.2,31.8,27.3,2024-08-07 20:34:24,2024,8,7,20,34,24
2024-08-07 20:44:24.000,72.0,31.4,27.3,2024-08-07 20:44:24,2024,8,7,20,44,24
2024-08-07 20:54:24.000,70.8,31.4,27.0,2024-08-07 20:54:24,2024,8,7,20,54,24
2024-08-07 21:04:24.000,69.2,31.5,26.9,2024-08-07 21:04:24,2024,8,7,21,4,24
2024-08-07 21:14:24.000,71.0,31.2,26.8,2024-08-07 21:14:24,2024,8,7,21,14,24
2024-08-07 21:24:24.000,70.3,31.2,26.8,2024-08-07 21:24:24,2024,8,7,21,24,24
2024-08-07 21:34:24.000,69.0,31.3,26.6,2024-08-07 21:34:24,2024,8,7,21,34,24
2024-08-07 21:44:24.000,70.1,31.1,26.6,2024-08-07 21:44:24,2024,8,7,21,44,24
2024-08-07 21:54:24.000,71.8,30.9,26.7,2024-08-07 21:54:24,2024,8,7,21,54,24
2024-08-07 22:04:24.000,70.4,31.1,26.7,2024-08-07 22:04:24,2024,8,7,22,4,24
2024-08-07 22:14:24.000,74.3,30.8,27.0,2024-08-07 22:14:24,2024,8,7,22,14,24
2024-08-07 22:24:24.000,74.1,30.6,26.8,2024-08-07 22:24:24,2024,8,7,22,24,24
2024-08-07 22:34:24.000,72.6,30.9,26.9,2024-08-07 22:34:24,2024,8,7,22,34,24
2024-08-07 22:44:24.000,72.6,31.1,27.1,2024-08-07 22:44:24,2024,8,7,22,44,24
2024-08-07 22:54:24.000,73.3,31.1,27.1,2024-08-07 22:54:24,2024,8,7,22,54,24
2024-08-07 23:04:24.000,73.4,30.9,27.0,2024-08-07 23:04:24,2024,8,7,23,4,24
2024-08-07 23:14:24.000,72.7,30.8,26.8,2024-08-07 23:14:24,2024,8,7,23,14,24
2024-08-07 23:24:24.000,73.2,30.7,26.8,2024-08-07 23:24:24,2024,8,7,23,24,24
2024-08-07 23:34:24.000,72.8,30.7,26.7,2024-08-07 23:34:24,2024,8,7,23,34,24
2024-08-07 23:44:24.000,72.8,30.6,26.6,2024-08-07 23:44:24,2024,8,7,23,44,24
2024-08-07 23:54:24.000,73.4,30.5,26.6,2024-08-07 23:54:24,2024,8,7,23,54,24
2024-08-08 00:04:24.000,73.8,30.5,26.6,2024-08-08 00:04:24,2024,8,8,0,4,24
2024-08-08 00:14:24.000,73.2,30.5,26.6,2024-08-08 00:14:24,2024,8,8,0,14,24
2024-08-08 00:24:24.000,74.4,30.3,26.6,2024-08-08 00:24:24,2024,8,8,0,24,24
2024-08-08 00:34:24.000,74.3,30.4,26.7,2024-08-08 00:34:24,2024,8,8,0,34,24
2024-08-08 00:44:24.000,74.0,30.4,26.6,2024-08-08 00:44:24,2024,8,8,0,44,24
2024-08-08 00:54:24.000,73.7,30.3,26.5,2024-08-08 00:54:24,2024,8,8,0,54,24
2024-08-08 01:04:24.000,73.5,30.3,26.4,2024-08-08 01:04:24,2024,8,8,1,4,24
2024-08-08 01:14:24.000,74.1,30.2,26.5,2024-08-08 01:14:24,2024,8,8,1,14,24
2024-08-08 01:24:24.000,75.2,30.1,26.5,2024-08-08 01:24:24,2024,8,8,1,24,24
2024-08-08 01:34:24.000,75.5,30.0,26.4,2024-08-08 01:34:24,2024,8,8,1,34,24
2024-08-08 01:44:24.000,75.9,30.0,26.5,2024-08-08 01:44:24,2024,8,8,1,44,24
2024-08-08 01:54:24.000,76.3,29.9,26.5,2024-08-08 01:54:24,2024,8,8,1,54,24
2024-08-08 02:04:24.000,76.6,29.9,26.5,2024-08-08 02:04:24,2024,8,8,2,4,24
2024-08-08 02:14:24.000,76.6,29.7,26.4,2024-08-08 02:14:24,2024,8,8,2,14,24
2024-08-08 02:24:24.000,76.5,29.8,26.4,2024-08-08 02:24:24,2024,8,8,2,24,24
2024-08-08 02:34:24.000,76.5,29.8,26.4,2024-08-08 02:34:24,2024,8,8,2,34,24
2024-08-08 02:44:24.000,76.6,29.7,26.3,2024-08-08 02:44:24,2024,8,8,2,44,24
2024-08-08 02:54:24.000,76.3,29.8,26.4,2024-08-08 02:54:24,2024,8,8,2,54,24
2024-08-08 03:04:24.000,76.9,29.6,26.3,2024-08-08 03:04:24,2024,8,8,3,4,24
2024-08-08 03:14:24.000,76.6,29.7,26.3,2024-08-08 03:14:24,2024,8,8,3,14,24
2024-08-08 03:24:24.000,77.2,29.6,26.4,2024-08-08 03:24:24,2024,8,8,3,24,24
2024-08-08 03:34:24.000,77.5,29.6,26.4,2024-08-08 03:34:24,2024,8,8,3,34,24
2024-08-08 03:44:24.000,77.8,29.6,26.4,2024-08-08 03:44:24,2024,8,8,3,44,24
2024-08-08 03:54:24.000,77.3,29.6,26.4,2024-08-08 03:54:24,2024,8,8,3,54,24
2024-08-08 04:04:24.000,76.8,29.6,26.3,2024-08-08 04:04:24,2024,8,8,4,4,24
2024-08-08 04:14:24.000,77.5,29.5,26.3,2024-08-08 04:14:24,2024,8,8,4,14,24
2024-08-08 04:24:24.000,77.8,29.4,26.3,2024-08-08 04:24:24,2024,8,8,4,24,24
2024-08-08 04:34:24.000,77.8,29.5,26.3,2024-08-08 04:34:24,2024,8,8,4,34,24
2024-08-08 04:44:24.000,78.2,29.3,26.2,2024-08-08 04:44:24,2024,8,8,4,44,24
2024-08-08 04:54:24.000,78.2,29.4,26.3,2024-08-08 04:54:24,2024,8,8,4,54,24
2024-08-08 05:04:24.000,77.5,29.4,26.2,2024-08-08 05:04:24,2024,8,8,5,4,24
2024-08-08 05:14:24.000,77.3,29.4,26.2,2024-08-08 05:14:24,2024,8,8,5,14,24
2024-08-08 05:24:24.000,77.1,29.5,26.2,2024-08-08 05:24:24,2024,8,8,5,24,24
2024-08-08 05:34:24.000,77.3,29.4,26.2,2024-08-08 05:34:24,2024,8,8,5,34,24
2024-08-08 05:44:24.000,77.3,29.4,26.2,2024-08-08 05:44:24,2024,8,8,5,44,24
2024-08-08 05:54:24.000,77.5,29.4,26.2,2024-08-08 05:54:24,2024,8,8,5,54,24
2024-08-08 06:04:24.000,76.9,29.4,26.1,2024-08-08 06:04:24,2024,8,8,6,4,24
2024-08-08 06:14:25.000,76.2,29.5,26.1,2024-08-08 06:14:25,2024,8,8,6,14,25
2024-08-08 06:24:25.000,76.4,29.5,26.1,2024-08-08 06:24:25,2024,8,8,6,24,25
2024-08-08 06:34:25.000,76.4,29.5,26.2,2024-08-08 06:34:25,2024,8,8,6,34,25
2024-08-08 06:44:25.000,77.0,29.5,26.2,2024-08-08 06:44:25,2024,8,8,6,44,25
2024-08-08 06:54:25.000,76.6,29.5,26.2,2024-08-08 06:54:25,2024,8,8,6,54,25
2024-08-08 07:04:25.000,75.5,29.6,26.1,2024-08-08 07:04:25,2024,8,8,7,4,25
2024-08-08 07:14:25.000,75.1,29.6,26.1,2024-08-08 07:14:25,2024,8,8,7,14,25
2024-08-08 07:24:25.000,74.9,29.7,26.1,2024-08-08 07:24:25,2024,8,8,7,24,25
2024-08-08 07:34:25.000,74.6,29.8,26.1,2024-08-08 07:34:25,2024,8,8,7,34,25
2024-08-08 07:44:25.000,74.4,29.9,26.2,2024-08-08 07:44:25,2024,8,8,7,44,25
2024-08-08 07:54:25.000,74.1,29.9,26.1,2024-08-08 07:54:25,2024,8,8,7,54,25
2024-08-08 08:04:25.000,74.1,30.1,26.3,2024-08-08 08:04:25,2024,8,8,8,4,25
2024-08-08 08:14:25.000,73.7,30.1,26.3,2024-08-08 08:14:25,2024,8,8,8,14,25
2024-08-08 08:24:25.000,73.8,30.2,26.4,2024-08-08 08:24:25,2024,8,8,8,24,25
2024-08-08 08:34:25.000,73.5,30.4,26.5,2024-08-08 08:34:25,2024,8,8,8,34,25
2024-08-08 08:44:25.000,72.9,30.5,26.5,2024-08-08 08:44:25,2024,8,8,8,44,25
2024-08-08 08:54:25.000,71.4,30.6,26.4,2024-08-08 08:54:25,2024,8,8,8,54,25
2024-08-08 09:04:25.000,70.2,30.9,26.4,2024-08-08 09:04:25,2024,8,8,9,4,25
2024-08-08 09:14:25.000,69.6,31.0,26.5,2024-08-08 09:14:25,2024,8,8,9,14,25
2024-08-08 09:24:25.000,69.0,31.2,26.6,2024-08-08 09:24:25,2024,8,8,9,24,25
2024-08-08 09:34:25.000,67.6,31.6,26.7,2024-08-08 09:34:25,2024,8,8,9,34,25
2024-08-08 09:44:25.000,66.5,31.7,26.6,2024-08-08 09:44:25,2024,8,8,9,44,25
2024-08-08 09:54:25.000,66.5,32.0,26.9,2024-08-08 09:54:25,2024,8,8,9,54,25
2024-08-08 10:04:25.000,65.7,32.2,26.9,2024-08-08 10:04:25,2024,8,8,10,4,25
2024-08-08 10:14:25.000,66.3,32.2,27.1,2024-08-08 10:14:25,2024,8,8,10,14,25
2024-08-08 10:24:25.000,63.3,32.5,26.8,2024-08-08 10:24:25,2024,8,8,10,24,25
2024-08-08 10:34:25.000,69.4,32.5,27.8,2024-08-08 10:34:25,2024,8,8,10,34,25
2024-08-08 10:44:25.000,70.5,32.6,28.1,2024-08-08 10:44:25,2024,8,8,10,44,25
2024-08-08 10:54:25.000,67.8,32.8,27.8,2024-08-08 10:54:25,2024,8,8,10,54,25
2024-08-08 11:04:25.000,68.1,32.7,27.8,2024-08-08 11:04:25,2024,8,8,11,4,25
2024-08-08 11:14:25.000,68.9,32.5,27.8,2024-08-08 11:14:25,2024,8,8,11,14,25
2024-08-08 11:24:25.000,67.3,32.6,27.5,2024-08-08 11:24:25,2024,8,8,11,24,25
2024-08-08 11:34:25.000,67.9,32.6,27.7,2024-08-08 11:34:25,2024,8,8,11,34,25
2024-08-08 11:44:25.000,67.5,32.8,27.8,2024-08-08 11:44:25,2024,8,8,11,44,25
2024-08-08 11:54:25.000,67.6,33.1,28.0,2024-08-08 11:54:25,2024,8,8,11,54,25
2024-08-08 12:04:25.000,67.5,33.4,28.4,2024-08-08 12:04:25,2024,8,8,12,4,25
2024-08-08 12:14:25.000,67.3,33.7,28.6,2024-08-08 12:14:25,2024,8,8,12,14,25
2024-08-08 12:24:25.000,66.8,33.8,28.6,2024-08-08 12:24:25,2024,8,8,12,24,25
2024-08-08 12:34:26.000,65.8,34.0,28.6,2024-08-08 12:34:26,2024,8,8,12,34,26
2024-08-08 12:44:26.000,63.0,34.1,28.2,2024-08-08 12:44:26,2024,8,8,12,44,26
2024-08-08 12:54:26.000,63.6,34.3,28.5,2024-08-08 12:54:26,2024,8,8,12,54,26
2024-08-08 13:04:26.000,62.7,34.2,28.3,2024-08-08 13:04:26,2024,8,8,13,4,26
2024-08-08 13:14:26.000,63.2,34.4,28.5,2024-08-08 13:14:26,2024,8,8,13,14,26
2024-08-08 13:24:26.000,61.8,34.5,28.4,2024-08-08 13:24:26,2024,8,8,13,24,26
2024-08-08 13:34:26.000,62.1,34.7,28.6,2024-08-08 13:34:26,2024,8,8,13,34,26
2024-08-08 13:44:26.000,62.4,34.9,28.8,2024-08-08 13:44:26,2024,8,8,13,44,26
2024-08-08 13:54:26.000,60.1,34.9,28.4,2024-08-08 13:54:26,2024,8,8,13,54,26
2024-08-08 14:04:26.000,62.4,34.3,28.3,2024-08-08 14:04:26,2024,8,8,14,4,26
2024-08-08 14:14:26.000,62.6,34.2,28.2,2024-08-08 14:14:26,2024,8,8,14,14,26
2024-08-08 14:24:26.000,63.7,34.2,28.4,2024-08-08 14:24:26,2024,8,8,14,24,26
2024-08-08 14:34:26.000,63.7,34.4,28.6,2024-08-08 14:34:26,2024,8,8,14,34,26
2024-08-08 14:44:26.000,61.5,34.8,28.6,2024-08-08 14:44:26,2024,8,8,14,44,26
2024-08-08 14:54:26.000,62.5,34.2,28.2,2024-08-08 14:54:26,2024,8,8,14,54,26
2024-08-08 15:04:26.000,61.5,34.7,28.5,2024-08-08 15:04:26,2024,8,8,15,4,26
2024-08-08 15:14:26.000,63.3,34.4,28.5,2024-08-08 15:14:26,2024,8,8,15,14,26
2024-08-08 15:24:26.000,60.6,34.2,27.9,2024-08-08 15:24:26,2024,8,8,15,24,26
2024-08-08 15:34:26.000,62.3,34.7,28.7,2024-08-08 15:34:26,2024,8,8,15,34,26
2024-08-08 15:44:26.000,61.8,34.5,28.4,2024-08-08 15:44:26,2024,8,8,15,44,26
2024-08-08 15:54:26.000,64.4,34.4,28.7,2024-08-08 15:54:26,2024,8,8,15,54,26
2024-08-08 16:04:26.000,63.5,34.9,29.0,2024-08-08 16:04:26,2024,8,8,16,4,26
2024-08-08 16:14:26.000,63.0,35.1,29.1,2024-08-08 16:14:26,2024,8,8,16,14,26
2024-08-08 16:24:26.000,59.9,35.2,28.6,2024-08-08 16:24:26,2024,8,8,16,24,26
2024-08-08 16:34:26.000,62.1,34.8,28.7,2024-08-08 16:34:26,2024,8,8,16,34,26
2024-08-08 16:44:26.000,62.6,34.8,28.7,2024-08-08 16:44:26,2024,8,8,16,44,26
2024-08-08 16:54:26.000,64.4,34.4,28.8,2024-08-08 16:54:26,2024,8,8,16,54,26
2024-08-08 17:04:26.000,60.8,34.7,28.4,2024-08-08 17:04:26,2024,8,8,17,4,26
2024-08-08 17:14:26.000,62.3,34.9,28.8,2024-08-08 17:14:26,2024,8,8,17,14,26
2024-08-08 17:24:26.000,62.1,34.4,28.3,2024-08-08 17:24:26,2024,8,8,17,24,26
2024-08-08 17:34:26.000,64.0,34.0,28.3,2024-08-08 17:34:26,2024,8,8,17,34,26
2024-08-08 17:44:26.000,65.2,33.6,28.1,2024-08-08 17:44:26,2024,8,8,17,44,26
2024-08-08 17:54:26.000,63.9,33.4,27.7,2024-08-08 17:54:26,2024,8,8,17,54,26
2024-08-08 18:04:26.000,66.2,33.1,27.8,2024-08-08 18:04:26,2024,8,8,18,4,26
2024-08-08 18:14:26.000,65.1,33.2,27.7,2024-08-08 18:14:26,2024,8,8,18,14,26
2024-08-08 18:17:06.000,65.6,33.1,27.7,2024-08-08 18:17:06,2024,8,8,18,17,6
2024-08-08 18:27:06.000,64.5,33.1,27.5,2024-08-08 18:27:06,2024,8,8,18,27,6
2024-08-08 18:37:06.000,66.6,33.2,28.0,2024-08-08 18:37:06,2024,8,8,18,37,6
2024-08-08 18:47:06.000,65.5,32.8,27.5,2024-08-08 18:47:06,2024,8,8,18,47,6
2024-08-08 18:57:06.000,66.5,32.8,27.6,2024-08-08 18:57:06,2024,8,8,18,57,6
2024-08-08 19:07:07.000,68.6,32.9,28.0,2024-08-08 19:07:07,2024,8,8,19,7,7
2024-08-08 19:17:07.000,65.8,32.8,27.5,2024-08-08 19:17:07,2024,8,8,19,17,7
2024-08-08 19:27:07.000,66.7,32.6,27.5,2024-08-08 19:27:07,2024,8,8,19,27,7
2024-08-08 19:37:07.000,66.6,32.8,27.6,2024-08-08 19:37:07,2024,8,8,19,37,7
2024-08-08 19:47:07.000,66.3,32.6,27.4,2024-08-08 19:47:07,2024,8,8,19,47,7
2024-08-08 19:57:07.000,66.3,32.4,27.2,2024-08-08 19:57:07,2024,8,8,19,57,7
2024-08-08 20:07:07.000,67.1,32.3,27.3,2024-08-08 20:07:07,2024,8,8,20,7,7
2024-08-08 20:17:07.000,66.8,32.4,27.3,2024-08-08 20:17:07,2024,8,8,20,17,7
2024-08-08 20:27:07.000,65.8,32.4,27.2,2024-08-08 20:27:07,2024,8,8,20,27,7
2024-08-08 20:37:07.000,67.5,32.2,27.3,2024-08-08 20:37:07,2024,8,8,20,37,7
2024-08-08 20:47:07.000,67.0,32.3,27.2,2024-08-08 20:47:07,2024,8,8,20,47,7
2024-08-08 20:57:07.000,68.5,32.3,27.5,2024-08-08 20:57:07,2024,8,8,20,57,7
2024-08-08 21:07:07.000,67.9,32.2,27.3,2024-08-08 21:07:07,2024,8,8,21,7,7
2024-08-08 21:17:07.000,67.6,32.2,27.3,2024-08-08 21:17:07,2024,8,8,21,17,7
2024-08-08 21:27:07.000,66.7,32.2,27.1,2024-08-08 21:27:07,2024,8,8,21,27,7
2024-08-08 21:37:07.000,68.5,32.2,27.4,2024-08-08 21:37:07,2024,8,8,21,37,7
2024-08-08 21:47:07.000,69.0,32.1,27.3,2024-08-08 21:47:07,2024,8,8,21,47,7
2024-08-08 21:57:07.000,70.4,32.0,27.5,2024-08-08 21:57:07,2024,8,8,21,57,7
2024-08-08 22:07:07.000,71.7,31.7,27.4,2024-08-08 22:07:07,2024,8,8,22,7,7
2024-08-08 22:17:07.000,73.8,31.6,27.7,2024-08-08 22:17:07,2024,8,8,22,17,7
2024-08-08 22:27:07.000,73.5,31.9,27.9,2024-08-08 22:27:07,2024,8,8,22,27,7
2024-08-08 22:37:07.000,73.2,32.0,28.0,2024-08-08 22:37:07,2024,8,8,22,37,7
2024-08-08 22:47:07.000,72.9,32.0,27.9,2024-08-08 22:47:07,2024,8,8,22,47,7
2024-08-08 22:57:07.000,73.7,31.8,27.9,2024-08-08 22:57:07,2024,8,8,22,57,7
2024-08-08 23:07:07.000,74.0,31.9,28.0,2024-08-08 23:07:07,2024,8,8,23,7,7
2024-08-08 23:17:07.000,74.2,31.9,28.0,2024-08-08 23:17:07,2024,8,8,23,17,7
2024-08-08 23:27:07.000,74.5,31.9,28.1,2024-08-08 23:27:07,2024,8,8,23,27,7
2024-08-08 23:37:07.000,74.8,31.8,28.0,2024-08-08 23:37:07,2024,8,8,23,37,7
2024-08-08 23:47:07.000,75.1,31.7,28.0,2024-08-08 23:47:07,2024,8,8,23,47,7
2024-08-08 23:57:07.000,75.5,31.6,27.9,2024-08-08 23:57:07,2024,8,8,23,57,7
2024-08-09 00:07:07.000,75.5,31.5,27.9,2024-08-09 00:07:07,2024,8,9,0,7,7
2024-08-09 00:17:07.000,76.4,31.5,28.0,2024-08-09 00:17:07,2024,8,9,0,17,7
2024-08-09 00:27:07.000,77.8,31.4,28.1,2024-08-09 00:27:07,2024,8,9,0,27,7
2024-08-09 00:37:07.000,78.2,31.2,28.0,2024-08-09 00:37:07,2024,8,9,0,37,7
2024-08-09 00:47:07.000,78.4,31.2,28.1,2024-08-09 00:47:07,2024,8,9,0,47,7
2024-08-09 00:57:07.000,78.4,31.3,28.1,2024-08-09 00:57:07,2024,8,9,0,57,7
2024-08-09 01:07:07.000,79.1,31.1,28.1,2024-08-09 01:07:07,2024,8,9,1,7,7
2024-08-09 01:17:07.000,79.3,31.1,28.1,2024-08-09 01:17:07,2024,8,9,1,17,7
2024-08-09 01:27:07.000,79.0,31.0,28.0,2024-08-09 01:27:07,2024,8,9,1,27,7
2024-08-09 01:37:07.000,78.1,31.0,27.8,2024-08-09 01:37:07,2024,8,9,1,37,7
2024-08-09 01:47:07.000,77.2,31.1,27.8,2024-08-09 01:47:07,2024,8,9,1,47,7
2024-08-09 01:57:07.000,76.8,31.1,27.7,2024-08-09 01:57:07,2024,8,9,1,57,7
2024-08-09 02:07:07.000,76.2,31.0,27.5,2024-08-09 02:07:07,2024,8,9,2,7,7
2024-08-09 02:17:07.000,76.6,31.0,27.6,2024-08-09 02:17:07,2024,8,9,2,17,7
2024-08-09 02:27:07.000,77.6,30.9,27.6,2024-08-09 02:27:07,2024,8,9,2,27,7
2024-08-09 02:37:07.000,78.7,30.8,27.7,2024-08-09 02:37:07,2024,8,9,2,37,7
2024-08-09 02:47:07.000,78.0,30.8,27.6,2024-08-09 02:47:07,2024,8,9,2,47,7
2024-08-09 02:57:07.000,77.2,30.8,27.5,2024-08-09 02:57:07,2024,8,9,2,57,7
2024-08-09 03:07:07.000,76.0,30.8,27.3,2024-08-09 03:07:07,2024,8,9,3,7,7
2024-08-09 03:17:07.000,76.1,30.9,27.4,2024-08-09 03:17:07,2024,8,9,3,17,7
2024-08-09 03:27:07.000,75.7,30.8,27.2,2024-08-09 03:27:07,2024,8,9,3,27,7
2024-08-09 03:37:08.000,76.7,30.9,27.5,2024-08-09 03:37:08,2024,8,9,3,37,8
2024-08-09 03:47:08.000,79.7,30.4,27.4,2024-08-09 03:47:08,2024,8,9,3,47,8
